,Name,Label,Semi-major axis(m),Inclination,Raan
3516,0 YAOGAN 20C,0.014,7468121.003591559,63.394222667494326,2.2831008163547497
3517,0 WORLDVIEW 3,0.386,6991118.389872547,97.85563498965612,120.17244296934412
3518,0 GAOFEN 2,0.453,7005399.6761695985,97.81743497599716,120.9684432539652
3519,0 BRITE-PL 2,0.733,6992980.989003749,97.88863500145573,139.0271497111092
3520,0 GALILEO 5 (261),0.068,27977538.98297562,50.51901806378415,351.85522581077583
3521,0 GALILEO 6 (262),0.068,27977470.61742138,50.55161807544075,350.88982546558333
3522,0 LING QIAO,0.758,7170898.847834352,98.55773524070192,32.838811741978176
3523,0 CHUANG XIN 1-04,0.758,7171089.550945596,98.55863524102371,32.748811709797394
3524,0 ASIASAT 6,0.514,42164158.40287494,0.060800021739901365,278.41739955205003
3525,0 YAOGAN 21,0.445,6873322.9181729015,97.41163483089764,113.66114064113657
3526,0 TIANTUO 2,0.18,6838308.360321409,97.23323476710816,128.0536457873788
3527,0 OPTUS 10,0.556,42165117.147670336,0.042100015053451435,169.13266047575726
3528,0 MEASAT 3B,0.007,42164747.66003442,0.04170001491042577,311.354011328998
3529,0 LUCH (OLYMP),0.611,42204105.12753376,0.019100006829475588,136.9771489781027
3530,0 SJ-11-07,0.452,7069474.900505696,98.1610350988562,129.3007462332971
3531,0 HIMAWARI 8,0.556,42165208.53963928,0.056100020059349776,223.59217994852298
3532,0 IRNSS 1C,0.007,42164839.33033932,2.111000754817957,157.0320561490163
3533,0 INTELSAT 30,0.771,42165718.21313669,0.0263000094039376,106.66983814129816
3534,0 ARSAT 1,0.007,42164748.22070755,0.06320002259805536,277.0591990664064
3535,0 YAOGAN 22,0.366,7580376.35970046,100.51433594031195,161.22195764717438
3536,0 EXPRESS AM-6,0.007,42164694.39617174,0.06120002188292701,279.36159988966205
3537,0 SJ-11-08,0.166,7065427.347922818,98.11783508340945,166.00285935665292
3538,0 NAVSTAR 72 (USA 258),0.413,26560167.18653883,55.475119835907925,107.3829383962772
3539,0 MERIDIAN 7,0.654,26556162.39900665,63.09992256226318,93.86683356340414
3540,0 ASNARO,0.061,6885176.514077119,97.4015348272862,127.1414454612088
3541,0 HODOYOSHI 1,0.648,6870525.93537448,97.30013479102921,120.30564301697166
3542,0 CHUBUSAT 1,0.092,6875123.426296162,97.2607347769412,110.85013963602371
3543,0 QSAT-EOS,0.549,6859876.2116215015,97.26903477990898,118.13284224005623
3544,0 TSUBAME,0.409,6888435.769420083,97.20513475706059,87.37943124374239
3545,0 YAOGAN 23,0.409,6888136.830409387,97.55053488056328,348.08552446286615
3546,0 YAOGAN 24,0.588,7019197.381450314,97.9210350130408,166.55795955513676
3547,0 COSMOS 2501 (GLONASS),0.013,25508100.15716837,63.8052228144532,258.40259239547464
3548,0 GSAT 16,0.514,42164598.24130874,0.05870002098901661,282.5464010284324
3549,0 DIRECTV 14,0.007,42164957.07274629,0.02090000747309109,131.578447047721
3550,0 CBERS-4,0.123,7151796.534606732,98.53633523305004,118.82304248684702
3551,0 YAOGAN 25A,0.014,7468113.079482658,63.40212267031907,289.55290353370566
3552,0 YAOGAN 25B,0.014,7468116.144011772,63.402722670533606,289.6346035629188
3553,0 YAOGAN 25C,0.014,7468113.6716619525,63.40132267003303,290.2102037687327
3554,0 YAMAL 401,0.603,42163796.224579796,0.012300004398039256,152.78165462922556
3555,0 O3B FM10,0.01,14444023.040117448,0.04940001766366985,11.035803946006636
3556,0 O3B FM11,0.01,14444022.096659698,0.053400019093926526,8.118102902741665
3557,0 O3B FM12,0.01,14444024.46493148,0.05240001873636236,7.708902756426407
3558,0 O3B FM9,0.01,14444033.1293487,0.05460001952300353,7.736702766366691
3559,0 KONDOR E,0.361,6810842.362061521,74.73792672359495,272.65199749054955
3560,0 COSMOS 2502,0.454,7280795.188358206,67.15362401172105,75.04382683297382
3561,0 RESURS P2,0.381,6842078.802895855,97.234534767573,133.35254768207557
3562,0 YAOGAN 26,0.445,6872916.639892328,97.21913476206652,108.81843890956057
3563,0 ASTRA 2G,0.514,42164449.1042384,0.03250001162083544,358.11972805073646
3564,0 FENGYUN 2G,0.514,42164138.78001262,0.7230002585188927,93.16003331067779
3565,0 FENGYUN 2G AKM,0.205,42356622.541963376,2.631300940858593,91.86663284820429
3566,0 MUOS 3,0.007,42164856.43097122,2.642500944863312,354.3593267061522
3567,0 SMAP,0.019,7060380.648432483,98.12493508594814,51.90901856079834
3568,0 FIREBIRD 3,0.305,6879752.507163794,99.08303542853037,158.42785664810438
3569,0 FIREBIRD 4,0.305,6879633.3041481525,99.08353542870917,158.68395673967657
3570,0 GRIFEX,0.255,6891997.468377009,99.08313542856614,149.01915328389038
3571,0 EXOCUBE,0.481,6898686.175490922,99.08673542985336,143.86355144043253
3572,0 INMARSAT 5-F2,0.007,42164792.79428129,0.014200005077411171,92.61573311605564
3573,0 COSMOS 2503,0.716,6948967.129009987,97.92883501582979,33.684712044441696
3574,0 ABS 3A,0.514,42164359.11803499,0.015100005399218925,105.80493783204096
3575,0 EUTE 115 WEST B(SATMEX 7,0.514,42164418.26779064,0.01730000618586009,248.27978877592412
3576,0 MMS 2,0.003,97417354.86952388,32.41411159012066,118.76104246467804
3577,0 MMS 4,0.003,97416745.29303367,32.4177115914079,118.70494244461872
3578,0 EXPRESS AM-7,0.425,42166440.69750382,0.010700003825936588,94.7439338770237
3579,0 NAVSTAR 73 (USA 260),0.413,26561193.80482563,54.044419324340865,285.02510191472675
3580,0 KOMPSAT 3A,0.566,6907380.195571807,97.56763488667762,346.22812379872653
3581,0 GALILEO 7 (263),0.012,29600232.892920874,56.566320226081935,34.8363124562126
3582,0 GALILEO 8 (264),0.012,29600194.577721465,56.57202022812007,34.8753124701576
3583,0 IRNSS 1D,0.425,42166134.26166643,28.764110285011462,273.31409772729285
3584,0 BD-17,0.599,42158709.45053839,52.693118841164406,318.44111386309083
3585,0 GONETS M 11 (M21),0.038,7872569.6903379215,82.4887294950033,166.85175966018915
3586,0 GONETS M 12 (M22),0.038,7872580.234608284,82.49252949636205,167.18815978047368
3587,0 GONETS M 13 (M23),0.038,7872516.293884146,82.48792949471725,166.25475944672334
3588,0 COSMOS 2504,0.064,7415890.022879533,82.51802950547993,296.441205996715
3589,0 THOR 7,0.007,42164777.93641029,0.014500005184680425,177.89306360816238
3590,0 TURKMENALEM 52E/MONACOSA,0.771,42165655.69460172,0.013700004898629093,104.78693746804062
3591,0 AEROCUBE 8A,0.692,6742815.777409302,55.010019669604816,257.5845921029872
3592,0 AEROCUBE 8B,0.692,6740998.972324815,55.00691966849638,256.0142915415042
3593,0 DIRECTV 15,0.603,42163656.90574347,0.01890000675796276,101.88943643199845
3594,0 SKY MEXICO-1,0.007,42164821.10837359,0.009300003325346754,82.14012937035646
3595,0 SENTINEL 2A,0.463,7167127.638983717,98.56293524256122,120.0956429418832
3596,0 COSMOS 2506,0.164,7090992.919997356,98.32963515914152,101.2663362092002
3597,0 GAOFEN 8,0.445,6873533.008401109,97.49753486161238,171.20126121541446
3598,0 DMC 3-FM1,0.495,7027460.534481552,97.90903500875004,297.39670633836755
3599,0 DMC 3-FM2,0.495,7027416.316948553,97.91203500982272,297.8559065025609
3600,0 DMC 3-FM3,0.495,7027455.619621826,97.91383501046631,298.5766067602575
3601,0 CARBONITE 1,0.682,7023574.598313135,97.8081349726718,282.2275009144052
3602,0 DEORBITSAIL,0.616,7016210.476380748,97.84483498579444,291.5413042446864
3603,0 NAVSTAR 74 (USA 262),0.002,26559080.0222332,55.475719836122465,346.3843238545781
3604,0 METEOSAT 11 (MSG 4),0.425,42166351.54176369,0.2761000987234666,255.71979143620155
3605,0 STARONE C4,0.556,42165168.73080666,0.038200013658951176,333.92801940065135
3606,0 WGS 7 (USA 263),0.007,42164798.12069107,0.016300005828295917,98.28343514262205
3607,0 BD-18,0.121,27905948.41140392,55.944720003820045,8.281002960988868
3608,0 BD-19,0.121,27906062.59307589,55.948520005178786,8.27620295927256
3609,0 INTELSAT 34,0.556,42165181.34627163,0.013300004755603424,93.36413338365664
3610,0 EUTE 8 WEST B,0.007,42164924.55333268,0.06830002442163262,345.82032365291184
3611,0 YAOGAN 27,0.538,7578297.211791874,100.19843582735744,89.39453196426994
3612,0 GSAT 6,0.007,42164926.23536978,0.0784000280330307,275.459898494554
3613,0 INMARSAT 5-F3,0.007,42164758.31282714,0.013700004898629093,92.76193316833151
3614,0 MUOS 4,0.007,42164692.15348648,2.740800980011869,350.1357251959442
3615,0 GALILEO 9 (205),0.012,29600219.11795576,55.967820012079784,275.52579851811737
3616,0 GALILEO 10 (206),0.012,29600219.81249143,55.96742001193676,275.5322985204416
3617,0 TJS-1,0.603,42163966.94077932,0.04450001591160544,258.5106924341274
3618,0 GAOFEN 9,0.588,7019158.57767416,97.8689349944117,122.8755439358758
3619,0 EXPRESS AM-8,0.007,42164951.18560642,0.026100009332424758,244.0330872574564
3620,0 OBJECT A,0.255,6893012.577070908,97.47383485313809,48.479917334675065
3621,0 NUDT-PHONESAT,0.753,6867493.072847918,97.42553483586777,58.29742084506128
3622,0 ZDPS 2A,0.77,6886928.830927827,97.4635348494552,52.03171860467147
3623,0 ZDPS 2B,0.77,6886873.640165954,97.46513485002731,49.22451760091734
3624,0 XW-2A,0.491,6811361.824380622,97.25603477526064,98.22723512252695
3625,0 KAITUO 1A,0.51,6896086.491154823,97.48403485678526,46.810616737793204
3626,0 OBJECT G,0.481,6899653.281975193,97.49613486111177,43.92751570689996
3627,0 XW-2C,0.51,6894630.72899833,97.4846348569998,47.22671688657565
3628,0 XW-2D,0.255,6893770.54893906,97.48273485632042,46.98991680190446
3629,0 LILACSAT 2,0.621,6901286.834667591,97.50063486272086,45.0028160913887
3630,0 XW-2E,0.77,6886710.579988409,97.46683485063515,50.856418184426296
3631,0 XW-2F,0.409,6888204.2419452425,97.47253485267326,49.905917844561564
3632,0 XW-2B,0.255,6894010.929280953,97.48363485664223,47.692017052950256
3633,0 KAITUO 1B,0.673,6880720.334234075,97.44763484376992,54.24221939506706
3634,0 COSMOS 2507,0.038,7872558.816728053,82.49072949571844,214.0403765331416
3635,0 COSMOS 2508,0.038,7872558.597144859,82.48602949403791,213.4833763339784
3636,0 COSMOS 2509,0.038,7872530.072573956,82.48602949403791,213.3842762985437
3637,0 PUJIANG 1 (PJ-1),0.381,6841255.763038622,97.13003473020754,58.78372101894473
3638,0 TIANWANG 1B (TW-1B),0.195,6694807.19319031,97.04813470092306,102.30163657938641
3639,0 TIANWANG 1A (TW-1A),0.361,6811001.609172258,97.08963471576195,71.28432548871135
3640,0 ASTROSAT,0.588,7018941.600848189,5.99730214441958,74.90512678337971
3641,0 LAPAN A2,0.115,7018018.780899615,6.001002145742568,67.1177239988845
3642,0 LEMUR 2 JOEL,0.309,7013458.573499152,6.009202148674593,41.09861469538667
3643,0 LEMUR 2 CHRIS,0.309,7013014.456764562,6.007102147923709,38.62081380941419
3644,0 LEMUR 2 PETER,0.616,7015682.2510706475,6.0051021472085795,60.47292162294213
3645,0 EXACTVIEW 9,0.115,7018048.111086262,6.0040021468152585,69.09102470446587
3646,0 BD-20,0.425,42166667.51407416,52.25411868419374,281.49460065234643
3647,0 SKY MUSTER,0.556,42165298.250029095,0.013000004648334172,109.24413906177564
3648,0 ARSAT 2,0.556,42165426.08815903,0.01920000686523201,247.8152886098356
3649,0 MORELOS 3,0.007,42164689.06979473,4.443801588943646,329.7653179122192
3650,0 LQSAT,0.054,7029150.90699607,97.8223349777492,104.56733738951954
3651,0 LINGQIAO VIDEO A,0.054,7028579.012508293,97.82373497824982,105.1403375944038
3652,0 LINGQIAO VIDEO B,0.495,7028203.352497907,97.8260349790722,105.70703779703541
3653,0 JILIN 1,0.495,7027143.511839112,97.83083498078852,106.8976382227513
3654,0 AEROCUBE 5C,0.417,7024350.7873393325,64.77772316218433,139.43434985670936
3655,0 AEROCUBE 7,0.682,7023294.864807845,64.77762316214859,137.36544911694486
3656,0 APSTAR 9,0.514,42164247.26669442,0.05880002102477304,283.3511013161643
3657,0 TURKSAT 4B,0.556,42165386.27881292,0.016600005935565175,116.67284171801256
3658,0 TIANHUI 1-03,0.445,6873717.287439997,97.34313480640448,167.54525990815986
3659,0 NAVSTAR 75 (USA 265),0.413,26560329.542424694,55.469019833726776,107.2209383383518
3660,0 CHINASAT 2C,0.514,42164509.6559726,0.019600007008257675,160.11915725285263
3661,0 YAOGAN 28,0.445,6873409.836734225,97.48223485614164,180.12396440585223
3662,0 GSAT 15,0.556,42165051.547605306,0.05590001998783694,280.79480040212303
3663,0 BADR 7,0.007,42164701.40456511,0.04640001659097735,260.7308932279913
3664,0 COSMOS 2510,0.124,26573464.74777707,62.740422433718884,220.84027896454216
3665,0 LAOSAT 1,0.603,42163981.23728824,0.04330001548252843,268.53929601999533
3666,0 TELSTAR 12V,0.556,42165491.128983,0.01870000668644993,122.61594384305216
3667,0 YAOGAN 29,0.453,7005927.759925508,98.03003505201531,37.210813305248706
3668,0 COSMOS 2512,0.712,7062557.8473155275,98.14923509463694,58.1273207842396
3669,0 CHINASAT 1C,0.514,42164295.48322145,2.1886007825649365,90.23313226412323
3670,0 ELEKTRO-L 2,0.007,42164980.90166676,1.7756006348909352,94.12063365415396
3671,0 COSMOS 2513,0.556,42165187.51383571,0.04590001641219527,113.91794073295902
3672,0 VELOX C1,0.105,6913672.860774852,14.982005357026349,169.98866078183215
3673,0 KENT RIDGE 1,0.399,6916547.298988908,14.983505357562695,182.59556528960786
3674,0 ATHENOXAT 1,0.481,6898602.638353645,14.991805360530474,99.9507357387888
3675,0 TELEOS 1,0.619,6911707.511693227,14.980605356525759,163.54835847901168
3676,0 GALASSIA,0.481,6897818.421382625,14.989105359565055,97.8806349985952
3677,0 VELOX 2,0.566,6907596.107724142,14.99070536013716,143.5842513405649
3678,0 DAMPE,0.301,6872049.110638597,97.34153480583237,38.068713612003
3679,0 GALILEO 12 (269),0.012,29600349.80713564,55.035419678686964,154.90285538769066
3680,0 GALILEO 11 (268),0.012,29600347.260477085,55.03361967804336,154.89595538522346
3681,0 ORBCOMM FM 114,0.584,7087998.694386459,47.004316807053385,192.17576871514407
3682,0 ORBCOMM FM 119,0.584,7087988.187149382,47.00171680612372,98.38393517855724
3683,0 ORBCOMM FM 105,0.684,7125331.834682985,47.00291680655279,323.3699156254532
3684,0 ORBCOMM FM 110,0.584,7087996.846279187,47.00311680662432,188.59376743434933
3685,0 ORBCOMM FM 118,0.584,7087950.530311078,47.005316807410935,188.7859675030731
3686,0 ORBCOMM FM 112,0.584,7087986.559911513,46.99941680530132,100.83763605591244
3687,0 ORBCOMM FM 113,0.584,7087975.734418677,47.00171680612372,101.95793645649158
3688,0 ORBCOMM FM 115,0.571,7075525.0654792525,47.00111680590918,352.41092600947417
3689,0 ORBCOMM FM 108,0.584,7087987.992270548,47.00651680784002,11.090503965565395
3690,0 ORBCOMM FM 117,0.584,7087940.864465333,47.00231680633825,7.972602850716077
3691,0 ORBCOMM FM 116,0.584,7087993.497602822,47.00211680626675,97.7127349385602
3692,0 EXPRESS AMU1,0.007,42164823.07073818,0.013300004755603424,92.98403324774652
3693,0 GAOFEN 4,0.007,42164830.35952297,0.0706000252440302,266.3269952289562
3694,0 BELINTERSAT 1,0.514,42164236.89455256,0.05140001837879818,299.4701070797411
3695,0 JASON 3,0.557,7715873.298786919,66.03822361289399,227.82138146073336
3696,0 IRNSS-1E,0.514,42164309.2193503,28.90201033431956,92.3730330292748
3697,0 INTELSAT 29E,0.494,42063858.56869867,1.6089005752849883,92.31273300771367
3698,0 EUTE 9B,0.556,42165227.32271266,0.05050001805699044,77.19262760130772
3699,0 BD-21,0.121,27906105.54886289,55.33071978427566,128.64754599973617
3700,0 NAVSTAR 76 (USA 266),0.413,26559990.70788715,54.8426196097486,166.95535969723278
3701,0 COSMOS 2514 (GLONASS),0.013,25507948.69846044,65.55432343986868,19.28410689530316
3702,0 KMS 4,0.18,6838014.821060208,97.29723478999227,117.83144213228641
3703,0 SENTINEL 3A,0.395,7180792.7261747075,98.6256352649805,112.72454030624195
3704,0 ASTRO H,0.158,6948792.391025732,31.005311086384268,291.49150422687967
3705,0 CHUBUSAT 2,0.23,6943679.020865558,31.00251108538309,263.98399439118333
3706,0 CHUBUSAT 3,0.23,6943201.094041597,31.012511088958732,259.00469261076404
3707,0 HORYU 4,0.627,6939671.233747613,31.004111085955195,246.44308811918597
3708,0 SES 9,0.771,42165976.70030157,0.019500006972501257,253.364790594138
3709,0 EUTE 65W,0.007,42164770.92798511,0.05070001812850327,16.890906039580592
3710,0 IRNSS 1F,0.425,42166802.65221998,1.9779007072261656,199.0820711845895
3711,0 RESURS P3,0.533,6843838.119671335,97.2310347663215,132.68324744275787
3712,0 COSMOS 2515,0.158,6948201.985134273,97.8145349749602,351.8508258092025
3713,0 BEIDOU IGSO-6,0.599,42158475.45492761,57.38312051814035,57.95822072377551
3714,0 SENTINEL 1B,0.209,7073899.132234087,98.18143510615052,52.77891887184342
3715,0 MICROSCOPE,0.164,7090025.249961879,98.24793512992849,49.797017805622815
3716,0 OUFTI-1,0.393,6920550.109391943,98.12433508573359,172.66986174053326
3717,0 E-STAR-2,0.393,6922153.4288710775,98.12213508494696,172.2772616001535
3718,0 AAUSAT 4,0.105,6913652.815610852,98.12013508423182,175.5589627735719
3719,0 ASAP-S,0.008,6925934.831909639,98.15063509513752,174.2980623227192
3720,0 MVL 300,0.084,6848226.364345567,97.11913472631012,286.34880238803436
3721,0 AIST 2D,0.18,6837147.29795641,97.12513472845549,291.6841042957465
3722,0 SAMSAT 218D,0.289,6791474.613183713,97.16663474329441,311.85891150953205
3723,0 IRNSS 1G,0.771,42165792.22641037,1.9747007060819604,202.46837239540906
3724,0 JCSAT 2B,0.556,42165077.89973752,0.014100005041654753,99.3158355117713
3725,0 YAOGAN 30,0.588,7019101.15591606,97.82763497964432,94.80163389765514
3726,0 GALILEO 14 (26B),0.012,29600252.10844522,56.11062006313996,275.39929847288556
3727,0 GALILEO 13 (26A),0.012,29600238.564969994,56.11002006292542,275.37659846476885
3728,0 THAICOM 8,0.007,42164738.68926682,0.10030003586368597,83.21802975577486
3729,0 COSMOS 2516 (GLONASS),0.013,25507643.39390518,64.03242289569178,258.5100924339128
3730,0 ZY 3 2,0.305,6879843.626703334,97.3402348053675,118.90394251577395
3731,0 NUSAT 1,0.292,6857328.743485828,97.39603482531963,138.11614938536823
3732,0 NUSAT 2,0.3,6851127.727314689,97.40373482807286,141.35035054180227
3733,0 COSMOS 2517 (GEO-IK),0.279,7321160.414079968,99.2410354850255,58.68812098476159
3734,0 INTELSAT 31,0.514,42164433.96633881,0.014400005148924004,168.09896010614312
3735,0 BD-2-G7,0.007,42164766.7229314,1.9921007123035768,69.75662494246058
3736,0 ABS 2A,0.556,42165108.17670621,0.009600003432616005,127.8976457315988
3737,0 EUTE 117W B,0.514,42164454.71087132,0.017700006328885756,251.7625900212485
3738,0 BRISAT,0.556,42165222.55685625,0.014300005113167591,116.00564147944573
3739,0 ECHOSTAR 18,0.514,42164413.50216283,0.014300005113167591,97.71823494052678
3740,0 CARTOSAT 2C,0.061,6886170.674309578,97.41873483343632,105.12343758836096
3741,0 SATHYABAMASAT,0.753,6867446.193789752,97.29093478773962,103.35823695718872
3742,0 SKYSAT C1,0.344,6828960.533434303,97.20323475638122,122.45734378634249
3743,0 GHGSAT-D,0.445,6873361.785910625,97.27823478319857,100.73993602097843
3744,0 LAPAN A3,0.429,6884100.501523647,97.27693478273373,94.92483394170704
3745,0 BIROS,0.691,6876856.053759388,97.2822347846288,99.12133544222507
3746,0 M3MSAT,0.305,6878814.149945421,97.281334784307,97.80703497227849
3747,0 FLOCK 2P 6,0.549,6860431.100226868,97.29643478970623,108.20903869166095
3748,0 SWAYAM,0.753,6868357.060256347,97.28633478609484,102.5441366660957
3749,0 FLOCK 2P 11,0.3,6852257.963957901,97.2907347876681,109.674639215707
3750,0 FLOCK 2P 2,0.292,6857527.772297054,97.29543478934866,108.28883872019456
3751,0 FLOCK 2P 9,0.025,6862208.246361899,97.29703478992077,107.63423848613309
3752,0 FLOCK 2P 4,0.147,6854546.299093538,97.296934789885,109.45013913543386
3753,0 FLOCK 2P 10,0.025,6861810.035821993,97.3022347917801,108.9885389703822
3754,0 FLOCK 2P 8,0.025,6862163.06598295,97.30133479145829,108.77343889347016
3755,0 FLOCK 2P 12,0.025,6862180.364621369,97.30233479181585,108.73033887805914
3756,0 FLOCK 2P 7,0.649,6853518.868357073,97.29413478888384,109.98133932537192
3757,0 FLOCK 2P 5,0.292,6857452.5146894585,97.29853479045714,109.16573903374258
3758,0 FLOCK 2P 1,0.147,6854872.90343301,97.29653478974195,109.44463913346723
